name ts   x y z   roll pitch yaw  err delay
anonymous:0 1603182867 757614000   0.150566 0.241588 1.24374
anonymous:0 1603182867 767609000   0.156428 0.246103 1.24533
anonymous:0 1603182867 777598000   0.162101 0.250674 1.24663
anonymous:0 1603182867 787600000   0.167872 0.255496 1.24762
anonymous:0 1603182867 797689000   0.173956 0.260182 1.24833
anonymous:0 1603182867 807746000   0.179768 0.265209 1.2488
anonymous:0 1603182867 817306000   0.185761 0.270416 1.24903
anonymous:0 1603182867 827349000   0.191676 0.27575 1.24879
anonymous:0 1603182867 837239000   0.197992 0.281305 1.24843
anonymous:0 1603182867 847838000   0.204012 0.286975 1.24762
anonymous:0 1603182867 857588000   0.210551 0.293018 1.24676
anonymous:0 1603182867 867439000   0.216657 0.299257 1.24558
anonymous:0 1603182867 877857000   0.223235 0.30578 1.24382
anonymous:0 1603182867 886921000   0.229766 0.312306 1.24177
anonymous:0 1603182867 896424000   0.236549 0.31934 1.23974
anonymous:0 1603182867 906245000   0.243235 0.326479 1.23743
anonymous:0 1603182867 916014000   0.250342 0.333913 1.2349
anonymous:0 1603182867 925820000   0.257706 0.341518 1.2319
anonymous:0 1603182867 936629000   0.264559 0.349286 1.22865
anonymous:0 1603182867 946860000   0.271452 0.357319 1.22493
anonymous:0 1603182867 957153000   0.278547 0.365526 1.22112
anonymous:0 1603182867 967443000   0.285447 0.373836 1.21683
anonymous:0 1603182867 977676000   0.29233 0.382211 1.21263
anonymous:0 1603182867 987381000   0.29948 0.390792 1.20817
anonymous:0 1603182867 997243000   0.306389 0.399583 1.20336
anonymous:0 1603182868 7488000   0.313308 0.408339 1.1985
anonymous:0 1603182868 17485000   0.319991 0.417341 1.19353
anonymous:0 1603182868 27169000   0.326737 0.426458 1.18837
anonymous:0 1603182868 37534000   0.333343 0.435643 1.1832
anonymous:0 1603182868 47624000   0.339888 0.444986 1.17799
anonymous:0 1603182868 57151000   0.346375 0.454417 1.17257
anonymous:0 1603182868 67654000   0.352858 0.46388 1.16719
anonymous:0 1603182868 77459000   0.358908 0.473551 1.16182
anonymous:0 1603182868 87792000   0.364981 0.483271 1.15643
anonymous:0 1603182868 97361000   0.370819 0.49309 1.15102
anonymous:0 1603182868 107570000   0.376641 0.502945 1.14563
anonymous:0 1603182868 117595000   0.382082 0.51304 1.14011
anonymous:0 1603182868 127366000   0.38763 0.523121 1.13465
anonymous:0 1603182868 137159000   0.392959 0.533429 1.1292
anonymous:0 1603182868 147413000   0.397944 0.544021 1.1239
anonymous:0 1603182868 156974000   0.403284 0.554776 1.11866
anonymous:0 1603182868 167108000   0.408153 0.565598 1.11332
anonymous:0 1603182868 177411000   0.413339 0.57659 1.10826
anonymous:0 1603182868 187188000   0.41859 0.58759 1.10339
anonymous:0 1603182868 197928000   0.42312 0.598835 1.09842
anonymous:0 1603182868 207506000   0.42779 0.609877 1.09381
anonymous:0 1603182868 217129000   0.432179 0.620679 1.08896
anonymous:0 1603182868 227592000   0.436234 0.63178 1.0845
anonymous:0 1603182868 237729000   0.440519 0.642634 1.08008
anonymous:0 1603182868 247781000   0.444132 0.6536 1.07578
anonymous:0 1603182868 257193000   0.448293 0.66442 1.0721
anonymous:0 1603182868 267407000   0.452007 0.67526 1.06853
anonymous:0 1603182868 277219000   0.455789 0.685744 1.0653
anonymous:0 1603182868 287366000   0.459263 0.696369 1.06241
anonymous:0 1603182868 297195000   0.462895 0.706379 1.05975
anonymous:0 1603182868 307275000   0.466201 0.716331 1.05731
anonymous:0 1603182868 317435000   0.46986 0.725768 1.05505
anonymous:0 1603182868 327207000   0.473273 0.73518 1.05317
anonymous:0 1603182868 336943000   0.477005 0.744169 1.05161
anonymous:0 1603182868 347120000   0.48046 0.753073 1.05058
anonymous:0 1603182868 357039000   0.484327 0.761543 1.04981
anonymous:0 1603182868 367540000   0.48794 0.769736 1.0494
anonymous:0 1603182868 377470000   0.491664 0.777601 1.04932
anonymous:0 1603182868 397845000   0.500082 0.79156 1.04992
anonymous:0 1603182868 407408000   0.503991 0.798233 1.05022
anonymous:0 1603182868 417618000   0.50852 0.804245 1.05115
anonymous:0 1603182868 427500000   0.512835 0.810008 1.05208
anonymous:0 1603182868 437702000   0.517974 0.815126 1.05356
anonymous:0 1603182868 447854000   0.522921 0.819982 1.05489
anonymous:0 1603182868 457593000   0.528268 0.824287 1.05658
anonymous:0 1603182868 467106000   0.533645 0.828242 1.05848
anonymous:0 1603182868 477610000   0.539268 0.831744 1.06049
anonymous:0 1603182868 487819000   0.544805 0.835046 1.06291
anonymous:0 1603182868 497849000   0.550578 0.837939 1.06571
anonymous:0 1603182868 507807000   0.556435 0.840346 1.06842
anonymous:0 1603182868 517787000   0.562543 0.842357 1.07135
anonymous:0 1603182868 527277000   0.56862 0.844314 1.07474
anonymous:0 1603182868 537249000   0.574957 0.845725 1.07802
anonymous:0 1603182868 547747000   0.580896 0.84704 1.08141
anonymous:0 1603182868 557492000   0.587121 0.847742 1.08504
anonymous:0 1603182868 567482000   0.593288 0.848384 1.08837
anonymous:0 1603182868 577549000   0.599609 0.848559 1.09196
anonymous:0 1603182868 587590000   0.606087 0.848531 1.09553
anonymous:0 1603182868 597727000   0.61249 0.848315 1.09914
anonymous:0 1603182868 607629000   0.618672 0.847801 1.1025
anonymous:0 1603182868 617533000   0.625086 0.847082 1.1062
anonymous:0 1603182868 627006000   0.631034 0.846299 1.10951
anonymous:0 1603182868 637420000   0.637372 0.845198 1.11314
anonymous:0 1603182868 647542000   0.643979 0.843798 1.11663
anonymous:0 1603182868 657463000   0.650681 0.84214 1.12005
anonymous:0 1603182868 667013000   0.657446 0.840228 1.12331
anonymous:0 1603182868 677142000   0.663279 0.838574 1.12665
anonymous:0 1603182868 686690000   0.669561 0.836361 1.12932
anonymous:0 1603182868 697875000   0.675996 0.833798 1.13241
anonymous:0 1603182868 707544000   0.682392 0.831203 1.13536
anonymous:0 1603182868 717504000   0.689089 0.828291 1.13833
anonymous:0 1603182868 727123000   0.695893 0.825029 1.14096
anonymous:0 1603182868 736783000   0.701749 0.822054 1.14332
anonymous:0 1603182868 746357000   0.708627 0.818754 1.14545
anonymous:0 1603182868 755979000   0.715147 0.815315 1.14753
anonymous:0 1603182868 786357000   0.734424 0.804865 1.15396
anonymous:0 1603182868 796899000   0.740557 0.801414 1.15557
anonymous:0 1603182868 807075000   0.747003 0.797636 1.15666
anonymous:0 1603182868 817088000   0.754297 0.793631 1.15866
anonymous:0 1603182868 837108000   0.767351 0.785707 1.16148
anonymous:0 1603182868 857691000   0.780091 0.777626 1.16374
anonymous:0 1603182868 867699000   0.785748 0.773486 1.16371
anonymous:0 1603182868 887377000   0.798533 0.765003 1.16526
anonymous:0 1603182868 897836000   0.804732 0.760629 1.16556
anonymous:0 1603182868 907619000   0.810211 0.756253 1.16504
anonymous:0 1603182868 917321000   0.816458 0.751565 1.16505
anonymous:0 1603182868 947068000   0.831661 0.738069 1.16313
anonymous:0 1603182868 956299000   0.8367 0.733115 1.16162
anonymous:0 1603182868 996808000   0.852338 0.714247 1.15402
anonymous:0 1603182869 7426000   0.856764 0.709 1.15126
anonymous:0 1603182869 17251000   0.860073 0.70414 1.14818
anonymous:0 1603182869 27152000   0.862926 0.699428 1.14497
anonymous:0 1603182869 47262000   0.868339 0.689923 1.13851
anonymous:0 1603182869 56996000   0.870937 0.685215 1.13507
anonymous:0 1603182869 67820000   0.873748 0.680237 1.13107
anonymous:0 1603182869 77713000   0.876549 0.675359 1.1277
anonymous:0 1603182869 87414000   0.879329 0.670072 1.12353
anonymous:0 1603182869 97572000   0.881299 0.665215 1.11931
anonymous:0 1603182869 107485000   0.883687 0.659965 1.1148
anonymous:0 1603182869 117443000   0.885178 0.654995 1.11058
anonymous:0 1603182869 127752000   0.887232 0.649694 1.10635
anonymous:0 1603182869 137454000   0.888638 0.644567 1.10198
anonymous:0 1603182869 147772000   0.890271 0.639345 1.09756
anonymous:0 1603182869 157632000   0.891134 0.63419 1.09316
anonymous:0 1603182869 167512000   0.891597 0.628927 1.08868
anonymous:0 1603182869 177933000   0.900811 0.624404 1.08856
anonymous:0 1603182869 187367000   0.892649 0.618621 1.07986
anonymous:0 1603182869 197660000   0.901345 0.614105 1.08008
anonymous:0 1603182869 207320000   0.893017 0.608306 1.07155
anonymous:0 1603182869 217683000   0.901487 0.603912 1.07217
anonymous:0 1603182869 228646000   0.901133 0.598817 1.06825
anonymous:0 1603182869 237475000   0.900494 0.593731 1.06433
anonymous:0 1603182869 247649000   0.899853 0.588618 1.06068
anonymous:0 1603182869 257512000   0.898976 0.583405 1.05685
anonymous:0 1603182869 267951000   0.889239 0.577194 1.04833
anonymous:0 1603182869 278085000   0.897145 0.572795 1.04972
anonymous:0 1603182869 287269000   0.895981 0.567365 1.04608
anonymous:0 1603182869 297746000   0.894817 0.561862 1.04267
anonymous:0 1603182869 308726000   0.893496 0.556244 1.03938
anonymous:0 1603182869 317844000   0.88272 0.549443 1.03091
anonymous:0 1603182869 327476000   0.890561 0.544873 1.03307
anonymous:0 1603182869 337097000   0.889033 0.539053 1.0302
anonymous:0 1603182869 347655000   0.88739 0.533193 1.02742
anonymous:0 1603182869 357536000   0.875834 0.525812 1.01913
anonymous:0 1603182869 367721000   0.883433 0.521291 1.02204
anonymous:0 1603182869 377445000   0.881526 0.515268 1.01963
anonymous:0 1603182869 387532000   0.879367 0.509248 1.01724
anonymous:0 1603182869 397861000   0.866946 0.501509 1.00921
anonymous:0 1603182869 408213000   0.865121 0.495297 1.00713
anonymous:0 1603182869 417619000   0.872232 0.490875 1.01048
anonymous:0 1603182869 427804000   0.870032 0.484683 1.00859
anonymous:0 1603182869 437732000   0.867714 0.478569 1.00681
anonymous:0 1603182869 447810000   0.864745 0.472371 1.00482
anonymous:0 1603182869 457422000   0.861924 0.466159 1.00307
anonymous:0 1603182869 467796000   0.859177 0.460053 1.00137
anonymous:0 1603182869 478129000   0.856176 0.453958 0.999716
anonymous:0 1603182869 487370000   0.853264 0.447907 0.998274
anonymous:0 1603182869 497846000   0.849476 0.441786 0.996217
anonymous:0 1603182869 507635000   0.846177 0.435721 0.994983
anonymous:0 1603182869 517625000   0.831556 0.427469 0.987367
anonymous:0 1603182869 527142000   0.827698 0.421513 0.98597
anonymous:0 1603182869 537526000   0.824026 0.415786 0.984785
anonymous:0 1603182869 547760000   0.819672 0.410028 0.983511
anonymous:0 1603182869 557616000   0.815539 0.404346 0.982461
anonymous:0 1603182869 567406000   0.811189 0.398798 0.981476
anonymous:0 1603182869 577897000   0.806952 0.393437 0.980666
anonymous:0 1603182869 587209000   0.802167 0.388192 0.979864
anonymous:0 1603182869 597638000   0.797154 0.383048 0.979211
anonymous:0 1603182869 608025000   0.792301 0.377847 0.978573
anonymous:0 1603182869 617551000   0.786902 0.372843 0.977974
anonymous:0 1603182869 627762000   0.781512 0.367844 0.977529
anonymous:0 1603182869 637414000   0.775845 0.363024 0.977295
anonymous:0 1603182869 647447000   0.769914 0.358358 0.976957
anonymous:0 1603182869 657521000   0.763945 0.353922 0.976737
anonymous:0 1603182869 667535000   0.757806 0.349594 0.976695
anonymous:0 1603182869 677260000   0.751241 0.345509 0.976692
anonymous:0 1603182869 687362000   0.744516 0.341737 0.976854
anonymous:0 1603182869 697639000   0.737538 0.338346 0.976878
anonymous:0 1603182869 707542000   0.730113 0.33514 0.977134
anonymous:0 1603182869 717317000   0.722607 0.332405 0.977269
anonymous:0 1603182869 727231000   0.714706 0.330131 0.977351
anonymous:0 1603182869 737453000   0.706553 0.328224 0.977539
anonymous:0 1603182869 747372000   0.69875 0.326717 0.977579
anonymous:0 1603182869 757683000   0.690275 0.325555 0.977712
anonymous:0 1603182869 767854000   0.682304 0.324692 0.977967
anonymous:0 1603182869 777470000   0.674174 0.324099 0.978282
anonymous:0 1603182869 787546000   0.665684 0.323713 0.978535
anonymous:0 1603182869 797895000   0.658022 0.323453 0.979046
anonymous:0 1603182869 807528000   0.650081 0.323506 0.979494
anonymous:0 1603182869 817552000   0.642332 0.323604 0.980397
anonymous:0 1603182869 827723000   0.634547 0.323876 0.981121
anonymous:0 1603182869 837461000   0.626965 0.324152 0.982071
anonymous:0 1603182869 847652000   0.619507 0.324538 0.983169
anonymous:0 1603182869 857059000   0.612113 0.325046 0.984415
anonymous:0 1603182869 867516000   0.604795 0.325416 0.985721
anonymous:0 1603182869 877407000   0.597551 0.325901 0.987223
anonymous:0 1603182869 887395000   0.590377 0.326534 0.988797
anonymous:0 1603182869 897765000   0.583277 0.326963 0.990374
anonymous:0 1603182869 907471000   0.576264 0.327784 0.992211
anonymous:0 1603182869 917604000   0.569204 0.328673 0.99379
anonymous:0 1603182869 927764000   0.562384 0.329658 0.99555
anonymous:0 1603182869 937305000   0.555534 0.330859 0.997312
anonymous:0 1603182869 948000000   0.54874 0.332049 0.998812
anonymous:0 1603182869 957577000   0.542028 0.333544 1.00046
anonymous:0 1603182869 967614000   0.535547 0.335154 1.0021
anonymous:0 1603182869 977275000   0.52888 0.336833 1.00327
anonymous:0 1603182869 987749000   0.522655 0.338772 1.00468
anonymous:0 1603182869 997656000   0.516329 0.340672 1.00585
anonymous:0 1603182870 6680000   0.510289 0.342825 1.00702
anonymous:0 1603182870 16574000   0.503954 0.34506 1.00788
anonymous:0 1603182870 26472000   0.498062 0.347447 1.00905
anonymous:0 1603182870 36190000   0.491987 0.35004 1.00994
anonymous:0 1603182870 46055000   0.486211 0.352719 1.01087
anonymous:0 1603182870 55992000   0.480342 0.355364 1.01163
anonymous:0 1603182870 65626000   0.474463 0.358043 1.0122
anonymous:0 1603182870 77197000   0.468571 0.360975 1.01271
anonymous:0 1603182870 87232000   0.462744 0.364102 1.01338
anonymous:0 1603182870 97254000   0.456694 0.367201 1.01367
anonymous:0 1603182870 107148000   0.451011 0.370508 1.01403
anonymous:0 1603182870 116493000   0.445187 0.373774 1.01416
anonymous:0 1603182870 126601000   0.439303 0.377208 1.01431
anonymous:0 1603182870 136359000   0.433425 0.380926 1.01435
anonymous:0 1603182870 147036000   0.427825 0.384543 1.0144
anonymous:0 1603182870 156904000   0.422028 0.388142 1.01412
anonymous:0 1603182870 167261000   0.416357 0.392125 1.01397
anonymous:0 1603182870 177059000   0.410429 0.39607 1.0136
anonymous:0 1603182870 187081000   0.4049 0.399998 1.01324
anonymous:0 1603182870 197834000   0.399141 0.40406 1.01258
anonymous:0 1603182870 207747000   0.393884 0.408163 1.01201
anonymous:0 1603182870 217714000   0.387943 0.412481 1.01151
anonymous:0 1603182870 227888000   0.38193 0.416613 1.01077
anonymous:0 1603182870 237101000   0.376208 0.420989 1.01012
anonymous:0 1603182870 247614000   0.370689 0.427794 1.00836
anonymous:0 1603182870 257494000   0.36505 0.42986 1.00825
anonymous:0 1603182870 267630000   0.359416 0.433917 1.00762
anonymous:0 1603182870 277655000   0.353708 0.438502 1.00654
anonymous:0 1603182870 287286000   0.347977 0.44274 1.00584
anonymous:0 1603182870 297904000   0.342384 0.446993 1.00482
anonymous:0 1603182870 307596000   0.336866 0.451071 1.00377
anonymous:0 1603182870 317625000   0.331287 0.455108 1.003
anonymous:0 1603182870 407779000   0.283476 0.491942 0.992699
anonymous:0 1603182870 417322000   0.278436 0.494559 0.991935
anonymous:0 1603182870 427673000   0.273647 0.496837 0.991258
anonymous:0 1603182870 437701000   0.268536 0.499193 0.990447
anonymous:0 1603182870 447309000   0.263802 0.500684 0.989859
anonymous:0 1603182870 457691000   0.258813 0.502507 0.989064
anonymous:0 1603182870 477769000   0.248711 0.505524 0.988274
anonymous:0 1603182870 497735000   0.238838 0.506657 0.987575
anonymous:0 1603182872 457614000   0.10246 1.37887 0.93427
anonymous:0 1603182872 477771000   0.0942684 1.39308 0.934379
anonymous:0 1603182872 487583000   0.0898616 1.39988 0.933754
anonymous:0 1603182872 507863000   0.0819749 1.41397 0.933988
anonymous:0 1603182872 527669000   0.0739808 1.42765 0.934189
anonymous:0 1603182872 537847000   0.0696538 1.43433 0.934342
anonymous:0 1603182872 547729000   0.0652331 1.44102 0.934733
anonymous:0 1603182872 567865000   0.0574121 1.45405 0.934852
anonymous:0 1603182872 587637000   0.0493587 1.46673 0.935347
anonymous:0 1603182872 597573000   0.0456785 1.47285 0.93595
anonymous:0 1603182872 607701000   0.0415714 1.47865 0.936566
anonymous:0 1603182872 617834000   0.0379498 1.48469 0.936984
anonymous:0 1603182872 627311000   0.0344925 1.49041 0.937613
anonymous:0 1603182872 637818000   0.030648 1.49586 0.938443
anonymous:0 1603182872 647346000   0.0272948 1.50122 0.939379
anonymous:0 1603182872 657654000   0.0237878 1.50645 0.940207
anonymous:0 1603182872 677797000   0.0173798 1.51688 0.941988
anonymous:0 1603182872 727345000   0.00178331 1.5404 0.948481
anonymous:0 1603182872 777308000   -0.0113393 1.56329 0.955468
anonymous:0 1603182872 787471000   -0.0140324 1.56779 0.956876
anonymous:0 1603182872 796922000   -0.0161258 1.57253 0.95809
anonymous:0 1603182872 827331000   -0.0224853 1.58621 0.961464
anonymous:0 1603182872 847496000   -0.0268931 1.59509 0.963628
anonymous:0 1603182872 857602000   -0.0286451 1.59959 0.964524
anonymous:0 1603182872 867955000   -0.0307728 1.60401 0.965624
anonymous:0 1603182872 877690000   -0.0324848 1.60839 0.966629
anonymous:0 1603182872 887553000   -0.0341959 1.61266 0.967695
anonymous:0 1603182872 897529000   -0.0361023 1.61684 0.968749
anonymous:0 1603182872 907421000   -0.0378817 1.62103 0.969596
anonymous:0 1603182872 917631000   -0.0392734 1.62513 0.970435
anonymous:0 1603182872 927030000   -0.0411496 1.62907 0.971369
anonymous:0 1603182872 937259000   -0.0430978 1.63288 0.97232
anonymous:0 1603182872 957160000   -0.0465856 1.64015 0.974159
anonymous:0 1603182873 47492000   -0.0663302 1.66638 0.98285
anonymous:0 1603182873 57400000   -0.069149 1.66864 0.983939
anonymous:0 1603182873 67112000   -0.0718131 1.67067 0.984887
anonymous:0 1603182873 76965000   -0.074939 1.67274 0.986138
anonymous:0 1603182873 87111000   -0.0780455 1.6747 0.987164
anonymous:0 1603182873 97361000   -0.0809609 1.67627 0.988305
anonymous:0 1603182873 107376000   -0.0845221 1.67791 0.989442
anonymous:0 1603182873 117251000   -0.0878882 1.67941 0.99066
anonymous:0 1603182873 127520000   -0.0912902 1.68081 0.991574
anonymous:0 1603182873 137563000   -0.0949487 1.68224 0.992678
anonymous:0 1603182873 147449000   -0.0986134 1.68333 0.993614
anonymous:0 1603182873 167526000   -0.106224 1.68528 0.995791
anonymous:0 1603182873 176560000   -0.110239 1.68631 0.9969
anonymous:0 1603182873 185711000   -0.114449 1.68699 0.997728
anonymous:0 1603182873 195474000   -0.118768 1.68778 0.998712
anonymous:0 1603182873 205711000   -0.123151 1.68824 0.999562
anonymous:0 1603182873 235635000   -0.137123 1.68959 1.00196
anonymous:0 1603182873 256139000   -0.146666 1.68991 1.00325
anonymous:0 1603182873 266862000   -0.151674 1.69007 1.00383
anonymous:0 1603182873 276988000   -0.156807 1.6899 1.00448
anonymous:0 1603182873 286862000   -0.16189 1.68969 1.00504
anonymous:0 1603182873 297263000   -0.167038 1.68941 1.00569
anonymous:0 1603182873 307236000   -0.172492 1.68875 1.00614
anonymous:0 1603182873 317204000   -0.178001 1.68819 1.00654
anonymous:0 1603182873 357250000   -0.20065 1.68445 1.00818
anonymous:0 1603182873 367500000   -0.206702 1.68331 1.00862
anonymous:0 1603182873 387607000   -0.218405 1.68075 1.00921
anonymous:0 1603182873 407801000   -0.230469 1.67766 1.00976
anonymous:0 1603182873 417519000   -0.236527 1.67602 1.00972
anonymous:0 1603182873 427553000   -0.242578 1.6743 1.00976
anonymous:0 1603182873 437608000   -0.248563 1.67277 1.00963
anonymous:0 1603182873 447814000   -0.254757 1.67099 1.00958
anonymous:0 1603182873 457667000   -0.260787 1.66918 1.00949
anonymous:0 1603182873 467702000   -0.26666 1.66733 1.00944
anonymous:0 1603182873 477553000   -0.272984 1.66551 1.00938
anonymous:0 1603182873 487509000   -0.27912 1.6637 1.00912
anonymous:0 1603182873 497257000   -0.285165 1.66181 1.00891
anonymous:0 1603182873 507532000   -0.291222 1.65994 1.00862
anonymous:0 1603182873 517603000   -0.297602 1.65804 1.00826
anonymous:0 1603182873 537698000   -0.310374 1.65436 1.00744
anonymous:0 1603182873 548048000   -0.317184 1.65234 1.00717
anonymous:0 1603182873 557564000   -0.323426 1.65049 1.00681
anonymous:0 1603182873 637526000   -0.374977 1.63128 1.00512
anonymous:0 1603182873 827605000   -0.483117 1.56918 1
anonymous:0 1603182873 897350000   -0.523445 1.54559 0.994226
anonymous:0 1603182873 937567000   -0.548009 1.53092 0.990451
anonymous:0 1603182873 967972000   -0.566576 1.51877 0.988459
anonymous:0 1603182873 977647000   -0.573192 1.51423 0.987573
anonymous:0 1603182874 18099000   -0.599139 1.49578 0.984689
anonymous:0 1603182874 57502000   -0.62552 1.47575 0.98189
anonymous:0 1603182874 538077000   -0.916731 1.20324 0.952101
anonymous:0 1603182874 547751000   -0.919323 1.19684 0.951064
anonymous:0 1603182874 557763000   -0.92153 1.19015 0.95018
anonymous:0 1603182874 568044000   -0.930032 1.18051 0.946346
anonymous:0 1603182874 577452000   -0.930956 1.17343 0.945328
anonymous:0 1603182874 587341000   -0.931442 1.16621 0.943207
anonymous:0 1603182874 597353000   -0.932615 1.1608 0.942693
anonymous:0 1603182874 617953000   -0.932981 1.14603 0.941716
anonymous:0 1603182874 637476000   -0.931488 1.13246 0.938985
anonymous:0 1603182874 647202000   -0.930314 1.1255 0.93739
anonymous:0 1603182874 657352000   -0.928906 1.11841 0.935476
anonymous:0 1603182874 667739000   -0.927269 1.11136 0.933835
anonymous:0 1603182874 677607000   -0.925482 1.10423 0.932206
anonymous:0 1603182874 687491000   -0.923814 1.09718 0.930393
anonymous:0 1603182874 697518000   -0.922078 1.09014 0.928544
anonymous:0 1603182874 707981000   -0.920177 1.0831 0.926648
anonymous:0 1603182874 717825000   -0.918687 1.07598 0.924625
anonymous:0 1603182874 727955000   -0.916688 1.06912 0.923231
anonymous:0 1603182874 737813000   -0.914779 1.0623 0.92158
anonymous:0 1603182874 747676000   -0.913407 1.05523 0.919682
anonymous:0 1603182874 757637000   -0.911661 1.04842 0.918111
anonymous:0 1603182874 767832000   -0.910207 1.04175 0.916421
anonymous:0 1603182874 777678000   -0.908989 1.03476 0.914782
anonymous:0 1603182874 787636000   -0.907211 1.02802 0.913494
anonymous:0 1603182874 797831000   -0.905763 1.02133 0.912142
anonymous:0 1603182874 807590000   -0.904619 1.01458 0.910601
anonymous:0 1603182874 817942000   -0.903012 1.00801 0.909583
anonymous:0 1603182874 827843000   -0.902049 1.00167 0.908644
anonymous:0 1603182874 837793000   -0.901279 0.995213 0.907576
anonymous:0 1603182874 847643000   -0.899905 0.988692 0.906701
anonymous:0 1603182874 857622000   -0.89867 0.98223 0.90588
anonymous:0 1603182874 867531000   -0.897904 0.975956 0.905369
anonymous:0 1603182874 877525000   -0.896946 0.969505 0.904896
anonymous:0 1603182874 887329000   -0.896036 0.963165 0.904651
anonymous:0 1603182874 897599000   -0.895433 0.956826 0.904417
anonymous:0 1603182874 907653000   -0.894508 0.950843 0.904612
anonymous:0 1603182874 917817000   -0.894031 0.944465 0.904752
anonymous:0 1603182874 927857000   -0.893392 0.938674 0.9053
anonymous:0 1603182874 937810000   -0.892862 0.932619 0.905737
anonymous:0 1603182874 947582000   -0.892471 0.926824 0.906742
anonymous:0 1603182874 957732000   -0.891601 0.92103 0.907512
anonymous:0 1603182874 967672000   -0.891083 0.915381 0.9087
anonymous:0 1603182874 977709000   -0.89042 0.909661 0.909968
anonymous:0 1603182874 987924000   -0.890023 0.904081 0.911143
anonymous:0 1603182874 997233000   -0.889356 0.898221 0.912457
anonymous:0 1603182875 7521000   -0.888854 0.892807 0.913877
anonymous:0 1603182875 17744000   -0.888315 0.887145 0.915428
anonymous:0 1603182875 27655000   -0.887755 0.881556 0.917005
anonymous:0 1603182875 37682000   -0.887382 0.875962 0.918685
anonymous:0 1603182875 47710000   -0.886957 0.870067 0.920353
anonymous:0 1603182875 57680000   -0.88659 0.864468 0.922136
anonymous:0 1603182875 67412000   -0.886152 0.858171 0.923718
anonymous:0 1603182875 77685000   -0.885925 0.85206 0.925387
anonymous:0 1603182875 87728000   -0.88586 0.845629 0.927092
anonymous:0 1603182875 97658000   -0.885535 0.8392 0.928761
anonymous:0 1603182875 108025000   -0.885674 0.832736 0.930268
anonymous:0 1603182875 117532000   -0.885451 0.826314 0.93174
anonymous:0 1603182875 127806000   -0.885848 0.819772 0.93322
anonymous:0 1603182875 137803000   -0.885949 0.813417 0.934551
anonymous:0 1603182875 147727000   -0.886434 0.806574 0.936
anonymous:0 1603182875 157933000   -0.886598 0.800709 0.937346
anonymous:0 1603182875 167632000   -0.887135 0.793953 0.938792
anonymous:0 1603182875 177816000   -0.887087 0.788152 0.93991
anonymous:0 1603182875 187118000   -0.890542 0.783148 0.940725
anonymous:0 1603182875 197854000   -0.887789 0.77591 0.942626
anonymous:0 1603182875 207958000   -0.888273 0.76945 0.944093
anonymous:0 1603182875 217822000   -0.887672 0.76363 0.945402
anonymous:0 1603182875 227589000   -0.888077 0.757051 0.947038
anonymous:0 1603182875 237705000   -0.887403 0.751141 0.948447
anonymous:0 1603182875 247555000   -0.887412 0.744591 0.950203
anonymous:0 1603182875 257845000   -0.887345 0.738469 0.951864
anonymous:0 1603182875 267329000   -0.887382 0.731875 0.953595
anonymous:0 1603182875 277201000   -0.887521 0.725593 0.955331
anonymous:0 1603182875 286671000   -0.887664 0.718895 0.957142
anonymous:0 1603182875 296273000   -0.888063 0.712081 0.959098
anonymous:0 1603182875 306343000   -0.888613 0.705465 0.960989
anonymous:0 1603182875 316949000   -0.889209 0.698427 0.963027
anonymous:0 1603182875 327140000   -0.890369 0.691572 0.965009
anonymous:0 1603182875 336614000   -0.891469 0.684646 0.966895
anonymous:0 1603182875 347076000   -0.892558 0.677542 0.968904
anonymous:0 1603182875 357243000   -0.894141 0.67035 0.97075
anonymous:0 1603182875 367524000   -0.896099 0.663212 0.972775
anonymous:0 1603182875 377624000   -0.897895 0.656221 0.974646
anonymous:0 1603182875 387451000   -0.899558 0.648974 0.97642
anonymous:0 1603182875 397503000   -0.901561 0.641827 0.978371
anonymous:0 1603182875 408079000   -0.903615 0.634792 0.980239
anonymous:0 1603182875 417469000   -0.90592 0.627657 0.982175
anonymous:0 1603182875 427396000   -0.90846 0.62058 0.98396
anonymous:0 1603182875 437541000   -0.910941 0.613611 0.985748
anonymous:0 1603182875 447321000   -0.913631 0.606823 0.987421
anonymous:0 1603182875 457887000   -0.916293 0.600032 0.989042
anonymous:0 1603182875 467762000   -0.919252 0.593276 0.990622
anonymous:0 1603182875 477656000   -0.922327 0.58667 0.992023
anonymous:0 1603182875 488015000   -0.925391 0.580342 0.993446
anonymous:0 1603182875 497842000   -0.928247 0.574026 0.994843
anonymous:0 1603182875 507957000   -0.931415 0.567868 0.996102
anonymous:0 1603182875 517832000   -0.93453 0.562144 0.99712
anonymous:0 1603182875 528018000   -0.937777 0.556338 0.998114
anonymous:0 1603182875 537649000   -0.941098 0.550946 0.998824
anonymous:0 1603182875 547833000   -0.944365 0.545672 0.999363
anonymous:0 1603182875 557802000   -0.948127 0.54087 0.99969
anonymous:0 1603182875 567871000   -0.95171 0.53617 0.999738
anonymous:0 1603182875 577765000   -0.955141 0.531844 0.999588
anonymous:0 1603182875 587463000   -0.958612 0.527952 0.999078
anonymous:0 1603182875 597727000   -0.96202 0.524174 0.998303
anonymous:0 1603182875 607667000   -0.965516 0.520736 0.997103
anonymous:0 1603182875 617908000   -0.968606 0.518125 0.995327
anonymous:0 1603182875 628122000   -0.971791 0.515554 0.993598
