name ts   x y z   roll pitch yaw  err delay
anonymous:0 1603183016 649548000   0.392212 -0.0770482 1.26068
anonymous:0 1603183016 659418000   0.385123 -0.0804713 1.26
anonymous:0 1603183016 669246000   0.378251 -0.0836086 1.26023
anonymous:0 1603183016 679606000   0.372021 -0.0867244 1.26116
anonymous:0 1603183016 689447000   0.366091 -0.0896582 1.2629
anonymous:0 1603183016 699409000   0.360728 -0.0925413 1.26537
anonymous:0 1603183016 709581000   0.355804 -0.0951418 1.26849
anonymous:0 1603183016 719298000   0.351337 -0.0972821 1.27228
anonymous:0 1603183016 729522000   0.347483 -0.0990973 1.2769
anonymous:0 1603183016 739223000   0.3441 -0.100748 1.28195
anonymous:0 1603183016 749138000   0.341628 -0.102043 1.28774
anonymous:0 1603183016 759355000   0.339623 -0.103236 1.29407
anonymous:0 1603183016 769469000   0.338545 -0.104067 1.30081
anonymous:0 1603183016 779664000   0.337818 -0.104448 1.30811
anonymous:0 1603183016 789600000   0.337762 -0.104722 1.31563
anonymous:0 1603183016 799368000   0.338284 -0.104486 1.32347
anonymous:0 1603183016 809864000   0.339617 -0.103736 1.33175
anonymous:0 1603183016 819447000   0.341506 -0.102831 1.34012
anonymous:0 1603183016 828710000   0.343963 -0.101489 1.3488
anonymous:0 1603183016 838383000   0.347255 -0.0996877 1.35747
anonymous:0 1603183016 847897000   0.350854 -0.0972345 1.36646
anonymous:0 1603183016 858185000   0.355113 -0.0947143 1.37515
anonymous:0 1603183016 867789000   0.360058 -0.0916475 1.38406
anonymous:0 1603183016 878445000   0.365285 -0.0882212 1.39281
anonymous:0 1603183016 889139000   0.371285 -0.0843443 1.40144
anonymous:0 1603183016 898882000   0.377723 -0.0800455 1.40971
anonymous:0 1603183016 909049000   0.384701 -0.0754281 1.41779
anonymous:0 1603183016 919292000   0.392294 -0.0699416 1.42562
anonymous:0 1603183016 929108000   0.40054 -0.0640759 1.4332
anonymous:0 1603183016 939017000   0.408989 -0.0579417 1.44023
anonymous:0 1603183016 949631000   0.418133 -0.0514088 1.44677
anonymous:0 1603183016 959625000   0.427517 -0.0444569 1.45289
anonymous:0 1603183016 969901000   0.437445 -0.03735 1.45846
anonymous:0 1603183016 979833000   0.447906 -0.0298126 1.46359
anonymous:0 1603183016 989675000   0.458715 -0.021973 1.4681
anonymous:0 1603183016 999572000   0.469735 -0.0138755 1.4719
anonymous:0 1603183017 9519000   0.4814 -0.0053393 1.47533
anonymous:0 1603183017 19278000   0.493045 0.00345832 1.47789
anonymous:0 1603183017 29465000   0.505183 0.0124095 1.47971
anonymous:0 1603183017 39455000   0.517726 0.0218728 1.4808
anonymous:0 1603183017 49640000   0.530343 0.0314821 1.48111
anonymous:0 1603183017 58826000   0.543545 0.0411592 1.4808
anonymous:0 1603183017 69247000   0.556395 0.0511481 1.47951
anonymous:0 1603183017 79610000   0.569837 0.0611871 1.47773
anonymous:0 1603183017 89589000   0.583487 0.0709749 1.47493
anonymous:0 1603183017 99677000   0.597247 0.081316 1.47186
anonymous:0 1603183017 109426000   0.611413 0.0917135 1.46796
anonymous:0 1603183017 119463000   0.625571 0.102091 1.46329
anonymous:0 1603183017 129189000   0.639746 0.112593 1.45811
anonymous:0 1603183017 139239000   0.653753 0.123151 1.45241
anonymous:0 1603183017 149589000   0.667857 0.133742 1.44626
anonymous:0 1603183017 159410000   0.681407 0.144516 1.43968
anonymous:0 1603183017 169529000   0.695206 0.155212 1.43253
anonymous:0 1603183017 179230000   0.708601 0.166099 1.4249
anonymous:0 1603183017 189027000   0.721929 0.17719 1.41679
anonymous:0 1603183017 199253000   0.734416 0.188582 1.40797
anonymous:0 1603183017 209231000   0.747224 0.200205 1.39909
anonymous:0 1603183017 218672000   0.759568 0.211881 1.38963
anonymous:0 1603183017 228322000   0.782353 0.227405 1.38302
anonymous:0 1603183017 237763000   0.794198 0.239291 1.37312
anonymous:0 1603183017 247362000   0.794974 0.247746 1.35969
anonymous:0 1603183017 257405000   0.816814 0.263441 1.35269
anonymous:0 1603183017 267577000   0.827089 0.275621 1.34211
anonymous:0 1603183017 277205000   0.837239 0.288064 1.33171
anonymous:0 1603183017 287084000   0.846672 0.300492 1.32123
anonymous:0 1603183017 298458000   0.855957 0.313012 1.31096
anonymous:0 1603183017 308392000   0.854317 0.3223 1.29694
anonymous:0 1603183017 318369000   0.862694 0.33474 1.28663
anonymous:0 1603183017 327668000   0.87049 0.347169 1.27645
anonymous:0 1603183017 338382000   0.878095 0.35953 1.26645
anonymous:0 1603183017 348503000   0.885447 0.371784 1.25645
anonymous:0 1603183017 358625000   0.892141 0.384099 1.24644
anonymous:0 1603183017 368974000   0.899029 0.396504 1.23686
anonymous:0 1603183017 388729000   0.910853 0.421575 1.21769
anonymous:0 1603183017 398931000   0.916351 0.43405 1.20779
anonymous:0 1603183017 429077000   0.929766 0.472082 1.1805
anonymous:0 1603183017 449017000   0.93724 0.49783 1.16318
anonymous:0 1603183017 459224000   0.940015 0.510889 1.15493
anonymous:0 1603183017 519382000   0.94936 0.588778 1.11124
anonymous:0 1603183017 539064000   0.949417 0.61356 1.09947
anonymous:0 1603183017 579386000   0.948599 0.659521 1.0791
anonymous:0 1603183017 629101000   0.94438 0.711804 1.06102
anonymous:0 1603183017 679325000   0.939466 0.761016 1.05508
anonymous:0 1603183017 689543000   0.93949 0.77014 1.05532
anonymous:0 1603183017 719578000   0.935335 0.795151 1.06206
anonymous:0 1603183017 759387000   0.938985 0.822117 1.07416
anonymous:0 1603183017 769304000   0.94049 0.827454 1.07935
anonymous:0 1603183017 789060000   0.944649 0.835872 1.0905
anonymous:0 1603183017 799305000   0.946695 0.838755 1.09611
anonymous:0 1603183017 819616000   0.951329 0.84187 1.10808
anonymous:0 1603183017 829188000   0.953943 0.842226 1.11418
anonymous:0 1603183017 839067000   0.956786 0.841766 1.1203
anonymous:0 1603183017 849073000   0.959648 0.840559 1.12625
anonymous:0 1603183017 859998000   0.962392 0.838622 1.13219
anonymous:0 1603183017 869909000   0.964951 0.835919 1.13793
anonymous:0 1603183017 879245000   0.966998 0.832589 1.14336
anonymous:0 1603183017 889078000   0.969216 0.828635 1.14856
anonymous:0 1603183017 898815000   0.971219 0.824058 1.15367
anonymous:0 1603183017 908324000   0.972885 0.818859 1.15851
anonymous:0 1603183017 918019000   0.97432 0.813089 1.16299
anonymous:0 1603183017 928862000   0.975132 0.806748 1.16702
anonymous:0 1603183017 938666000   0.9759 0.799831 1.17092
anonymous:0 1603183017 948238000   0.975608 0.792482 1.17415
anonymous:0 1603183017 959148000   0.974981 0.784662 1.17707
anonymous:0 1603183017 969417000   0.973912 0.776337 1.17948
anonymous:0 1603183017 979193000   0.972357 0.767619 1.18138
anonymous:0 1603183017 989253000   0.969805 0.758518 1.1827
anonymous:0 1603183017 999166000   0.966714 0.749079 1.18357
anonymous:0 1603183018 9440000   0.962978 0.73935 1.18405
anonymous:0 1603183018 19399000   0.958552 0.729329 1.18422
anonymous:0 1603183018 29526000   0.953302 0.719172 1.18394
anonymous:0 1603183018 39562000   0.946871 0.70892 1.18288
anonymous:0 1603183018 49577000   0.939889 0.69853 1.18164
anonymous:0 1603183018 89657000   0.904328 0.656996 1.17275
anonymous:0 1603183018 119741000   0.867158 0.627817 1.16029
anonymous:0 1603183018 139411000   0.839926 0.609376 1.14983
anonymous:0 1603183018 149525000   0.825135 0.60079 1.14464
anonymous:0 1603183018 159477000   0.80987 0.592503 1.13934
anonymous:0 1603183018 169998000   0.794572 0.584568 1.13386
anonymous:0 1603183018 179299000   0.778425 0.57713 1.12832
anonymous:0 1603183018 188922000   0.762386 0.569797 1.12281
anonymous:0 1603183018 199300000   0.74589 0.563035 1.1176
anonymous:0 1603183018 209557000   0.728803 0.556762 1.11234
anonymous:0 1603183018 219930000   0.711461 0.550903 1.10698
anonymous:0 1603183018 229451000   0.694359 0.545271 1.10186
anonymous:0 1603183018 239634000   0.676505 0.540306 1.09694
anonymous:0 1603183018 249484000   0.658726 0.535659 1.09218
anonymous:0 1603183018 259553000   0.640339 0.531487 1.08729
anonymous:0 1603183018 269781000   0.6222 0.527683 1.08293
anonymous:0 1603183018 279519000   0.603754 0.52429 1.0786
anonymous:0 1603183018 288857000   0.585013 0.521393 1.0744
anonymous:0 1603183018 298773000   0.566236 0.518845 1.07038
anonymous:0 1603183018 309265000   0.547563 0.516756 1.0668
anonymous:0 1603183018 319563000   0.528761 0.514887 1.06348
anonymous:0 1603183018 329225000   0.510069 0.513272 1.06041
anonymous:0 1603183018 338812000   0.49142 0.511899 1.05752
anonymous:0 1603183018 349310000   0.472926 0.510702 1.05517
anonymous:0 1603183018 359333000   0.454364 0.509602 1.05301
anonymous:0 1603183018 369212000   0.435828 0.50851 1.05099
anonymous:0 1603183018 379661000   0.417173 0.507864 1.04946
anonymous:0 1603183018 389463000   0.398649 0.507173 1.04831
anonymous:0 1603183018 399465000   0.380062 0.506615 1.04745
anonymous:0 1603183018 409116000   0.36141 0.506324 1.04703
anonymous:0 1603183018 419407000   0.342693 0.506085 1.04694
anonymous:0 1603183018 429471000   0.324489 0.506132 1.04742
anonymous:0 1603183018 439487000   0.306103 0.506341 1.04839
anonymous:0 1603183018 449259000   0.288012 0.506596 1.04978
anonymous:0 1603183018 459290000   0.269789 0.50709 1.05121
anonymous:0 1603183018 469093000   0.251385 0.507834 1.05309
anonymous:0 1603183018 479546000   0.233231 0.508687 1.0553
anonymous:0 1603183018 489015000   0.215055 0.50975 1.05785
anonymous:0 1603183018 499383000   0.196686 0.511177 1.06059
anonymous:0 1603183018 509586000   0.178202 0.512941 1.06358
anonymous:0 1603183018 519155000   0.160059 0.515062 1.0669
anonymous:0 1603183018 529525000   0.141843 0.517345 1.07042
anonymous:0 1603183018 539148000   0.123738 0.519909 1.07431
anonymous:0 1603183018 549534000   0.105455 0.522675 1.07825
anonymous:0 1603183018 559492000   0.0866228 0.526309 1.08212
anonymous:0 1603183018 569493000   0.0687544 0.529499 1.08656
anonymous:0 1603183018 579443000   0.0506266 0.533293 1.09115
anonymous:0 1603183018 589532000   0.0324211 0.537481 1.09587
anonymous:0 1603183018 599512000   0.0147279 0.541878 1.10087
anonymous:0 1603183018 609676000   -0.0033017 0.546506 1.10598
anonymous:0 1603183018 619713000   -0.0207245 0.551203 1.11145
anonymous:0 1603183018 629828000   -0.0378819 0.556373 1.11728
anonymous:0 1603183018 639547000   -0.0547983 0.561457 1.12318
anonymous:0 1603183018 649463000   -0.0716293 0.566848 1.12942
anonymous:0 1603183018 659550000   -0.088053 0.572263 1.13601
anonymous:0 1603183018 669611000   -0.104125 0.577839 1.14271
anonymous:0 1603183018 680429000   -0.119762 0.583391 1.14968
anonymous:0 1603183018 689462000   -0.134833 0.589016 1.157
anonymous:0 1603183018 699777000   -0.14885 0.59436 1.16468
anonymous:0 1603183018 709570000   -0.162695 0.599547 1.17263
anonymous:0 1603183018 719111000   -0.176 0.60464 1.18098
anonymous:0 1603183018 729151000   -0.18877 0.609587 1.1897
anonymous:0 1603183018 738877000   -0.20037 0.614252 1.19871
anonymous:0 1603183018 749037000   -0.211875 0.618727 1.2081
anonymous:0 1603183018 759016000   -0.222184 0.622611 1.21769
anonymous:0 1603183018 768536000   -0.231671 0.626235 1.22791
anonymous:0 1603183018 778934000   -0.240265 0.629377 1.23819
anonymous:0 1603183018 789123000   -0.248083 0.632225 1.24915
anonymous:0 1603183018 799452000   -0.255128 0.634572 1.26013
anonymous:0 1603183018 809731000   -0.261355 0.636889 1.27158
anonymous:0 1603183018 819156000   -0.266968 0.639049 1.28276
anonymous:0 1603183018 829567000   -0.272078 0.640787 1.29453
anonymous:0 1603183018 839425000   -0.276643 0.642414 1.30601
anonymous:0 1603183018 849251000   -0.280396 0.644019 1.31785
anonymous:0 1603183018 859659000   -0.283447 0.645043 1.3296
anonymous:0 1603183018 869887000   -0.285987 0.646014 1.34095
anonymous:0 1603183018 879585000   -0.287742 0.646832 1.35229
anonymous:0 1603183018 889423000   -0.288863 0.647439 1.36354
anonymous:0 1603183018 899422000   -0.289111 0.648038 1.3743
anonymous:0 1603183018 909618000   -0.289012 0.648965 1.38497
anonymous:0 1603183018 919225000   -0.28836 0.649965 1.39527
anonymous:0 1603183018 929393000   -0.276706 0.653123 1.40698
anonymous:0 1603183018 939084000   -0.275063 0.654517 1.4166
anonymous:0 1603183018 948952000   -0.27325 0.656 1.42559
anonymous:0 1603183018 958486000   -0.271511 0.657454 1.43402
anonymous:0 1603183018 968455000   -0.269591 0.659043 1.44175
anonymous:0 1603183018 977916000   -0.267321 0.660645 1.44895
anonymous:0 1603183018 987400000   -0.264966 0.66214 1.45546
anonymous:0 1603183018 997480000   -0.262632 0.663787 1.4612
anonymous:0 1603183019 7470000   -0.2601 0.66537 1.46622
anonymous:0 1603183019 17463000   -0.256978 0.666988 1.47026
anonymous:0 1603183019 27820000   -0.254267 0.668462 1.47339
anonymous:0 1603183019 38117000   -0.251897 0.669757 1.47551
anonymous:0 1603183019 48862000   -0.24936 0.670754 1.47669
anonymous:0 1603183019 59059000   -0.247479 0.671294 1.47686
anonymous:0 1603183019 69170000   -0.245648 0.671356 1.47619
anonymous:0 1603183019 78997000   -0.24328 0.670913 1.47477
anonymous:0 1603183019 89145000   -0.241368 0.669801 1.47251
anonymous:0 1603183019 99596000   -0.239238 0.668279 1.46958
anonymous:0 1603183019 109254000   -0.237032 0.666236 1.46586
anonymous:0 1603183019 119268000   -0.234998 0.663852 1.46135
anonymous:0 1603183019 129264000   -0.233023 0.661199 1.45614
anonymous:0 1603183019 139174000   -0.233627 0.65848 1.45062
anonymous:0 1603183019 179300000   -0.218138 0.647291 1.4181
anonymous:0 1603183019 198866000   -0.21169 0.642128 1.39825
anonymous:0 1603183019 209416000   -0.208205 0.639772 1.3877
anonymous:0 1603183019 249283000   -0.188376 0.633549 1.33999
anonymous:0 1603183019 259557000   -0.185516 0.633364 1.32732
anonymous:0 1603183019 269642000   -0.180726 0.633871 1.3137
anonymous:0 1603183019 279499000   -0.174849 0.634711 1.30036
anonymous:0 1603183019 289536000   -0.168129 0.635904 1.28686
anonymous:0 1603183019 299361000   -0.161733 0.637849 1.2728
anonymous:0 1603183019 309586000   -0.15661 0.640156 1.2587
anonymous:0 1603183019 319281000   -0.15072 0.643119 1.24467
anonymous:0 1603183019 329268000   -0.144288 0.646716 1.23047
anonymous:0 1603183019 339392000   -0.137443 0.651258 1.21617
anonymous:0 1603183019 349172000   -0.130826 0.656635 1.20164
anonymous:0 1603183019 359460000   -0.123777 0.662739 1.18728
anonymous:0 1603183019 369502000   -0.117114 0.669371 1.17289
anonymous:0 1603183019 379299000   -0.109921 0.676397 1.15889
anonymous:0 1603183019 389502000   -0.102854 0.684005 1.14497
anonymous:0 1603183019 399595000   -0.0952527 0.692315 1.13134
anonymous:0 1603183019 409798000   -0.0877951 0.701384 1.11823
anonymous:0 1603183019 419420000   -0.0799966 0.710892 1.10544
anonymous:0 1603183019 429483000   -0.0724881 0.721032 1.09318
anonymous:0 1603183019 439370000   -0.0643552 0.731686 1.08155
anonymous:0 1603183019 449527000   -0.0564785 0.742669 1.07056
anonymous:0 1603183019 459405000   -0.0483679 0.754075 1.06003
anonymous:0 1603183019 469419000   -0.0398413 0.765895 1.05032
anonymous:0 1603183019 479577000   -0.0316055 0.777889 1.04136
anonymous:0 1603183019 489640000   -0.0229602 0.790159 1.03318
anonymous:0 1603183019 499885000   -0.0144622 0.80241 1.02583
anonymous:0 1603183019 509936000   -0.00590689 0.814583 1.01958
anonymous:0 1603183019 519639000   0.0028675 0.826685 1.01432
anonymous:0 1603183019 529332000   0.011476 0.838504 1.01045
anonymous:0 1603183019 539479000   0.0201124 0.850209 1.00801
anonymous:0 1603183019 549163000   0.028533 0.861609 1.00673
anonymous:0 1603183019 559307000   0.0366244 0.872652 1.0069
anonymous:0 1603183019 569106000   0.0448175 0.883102 1.00834
anonymous:0 1603183019 579558000   0.0523478 0.892859 1.01112
anonymous:0 1603183019 589669000   0.0599267 0.901707 1.01501
anonymous:0 1603183019 599171000   0.06721 0.909603 1.01996
anonymous:0 1603183019 609705000   0.0737264 0.916712 1.02596
anonymous:0 1603183019 619472000   0.08027 0.923103 1.03266
anonymous:0 1603183019 629649000   0.0862336 0.928857 1.04019
anonymous:0 1603183019 639207000   0.0912336 0.934211 1.04855
anonymous:0 1603183019 649016000   0.0957966 0.939255 1.05753
anonymous:0 1603183019 659320000   0.100085 0.943957 1.0672
anonymous:0 1603183019 669334000   0.103754 0.948214 1.07719
anonymous:0 1603183019 679788000   0.107349 0.952226 1.0871
anonymous:0 1603183019 689508000   0.109816 0.955726 1.0977
anonymous:0 1603183019 699774000   0.112078 0.95886 1.10831
anonymous:0 1603183019 709643000   0.104319 0.962262 1.1141
anonymous:0 1603183019 719621000   0.105455 0.964855 1.12416
anonymous:0 1603183019 729521000   0.106103 0.967178 1.13411
anonymous:0 1603183019 739051000   0.106096 0.969297 1.14365
anonymous:0 1603183019 749291000   0.104284 0.971421 1.15238
anonymous:0 1603183019 759184000   0.104821 0.97223 1.16232
anonymous:0 1603183019 769216000   0.10303 0.973248 1.17124
anonymous:0 1603183019 779427000   0.100988 0.974159 1.17971
anonymous:0 1603183019 789587000   0.0989841 0.974184 1.18742
anonymous:0 1603183019 799564000   0.0961494 0.975528 1.1939
anonymous:0 1603183019 839544000   0.0822583 0.978855 1.21308
anonymous:0 1603183019 849546000   0.0774679 0.980658 1.21628
anonymous:0 1603183019 859580000   0.072861 0.982304 1.2182
anonymous:0 1603183019 879512000   0.0626028 0.985066 1.2202
anonymous:0 1603183019 899178000   0.0519439 0.987491 1.21883
anonymous:0 1603183019 909454000   0.0462924 0.990448 1.21644
anonymous:0 1603183019 929852000   0.0339776 0.995106 1.21039
anonymous:0 1603183019 939931000   0.0275463 0.999162 1.20584
anonymous:0 1603183019 949642000   0.0211093 1.00149 1.20053
anonymous:0 1603183019 959410000   0.014769 1.00507 1.19483
anonymous:0 1603183019 979603000   0.00100423 1.01347 1.18001
anonymous:0 1603183019 989854000   -0.00621924 1.01834 1.17147
anonymous:0 1603183019 999188000   -0.0138794 1.02421 1.16245
anonymous:0 1603183020 18601000   -0.0294582 1.03592 1.142
anonymous:0 1603183020 28061000   -0.0368989 1.04258 1.13126
anonymous:0 1603183020 37811000   -0.0451854 1.04937 1.11995
anonymous:0 1603183020 48021000   -0.0532838 1.05678 1.10838
anonymous:0 1603183020 57775000   -0.0621497 1.06429 1.096
anonymous:0 1603183020 67816000   -0.0707348 1.07357 1.08421
anonymous:0 1603183020 78810000   -0.0803818 1.08284 1.072
anonymous:0 1603183020 99098000   -0.100223 1.10356 1.04606
anonymous:0 1603183020 109219000   -0.110033 1.11388 1.03311
anonymous:0 1603183020 129130000   -0.132109 1.13724 1.00817
anonymous:0 1603183020 138978000   -0.144102 1.14912 0.995825
anonymous:0 1603183020 149220000   -0.156806 1.16351 0.984238
anonymous:0 1603183020 159043000   -0.169348 1.17656 0.972293
anonymous:0 1603183020 169215000   -0.182802 1.19029 0.960488
anonymous:0 1603183020 179529000   -0.197133 1.20488 0.949092
anonymous:0 1603183020 189202000   -0.211975 1.21967 0.93796
anonymous:0 1603183020 199004000   -0.227061 1.23498 0.927865
anonymous:0 1603183020 208859000   -0.243454 1.25106 0.917871
anonymous:0 1603183020 219551000   -0.260025 1.26757 0.908721
anonymous:0 1603183020 229560000   -0.277426 1.28496 0.900321
anonymous:0 1603183020 239093000   -0.295142 1.30294 0.893357
anonymous:0 1603183020 248679000   -0.312667 1.32077 0.887025
anonymous:0 1603183020 258677000   -0.330766 1.33947 0.882208
anonymous:0 1603183020 268283000   -0.348901 1.35835 0.878086
anonymous:0 1603183020 279114000   -0.367168 1.37781 0.875227
anonymous:0 1603183020 289418000   -0.376501 1.39584 0.876502
anonymous:0 1603183020 299172000   -0.402043 1.41603 0.872874
anonymous:0 1603183020 309368000   -0.419986 1.4356 0.873171
anonymous:0 1603183020 319462000   -0.436814 1.4546 0.874616
anonymous:0 1603183020 329291000   -0.453784 1.47355 0.876884
anonymous:0 1603183020 340226000   -0.470491 1.49238 0.879923
anonymous:0 1603183020 350068000   -0.486587 1.51039 0.883857
anonymous:0 1603183020 359589000   -0.501928 1.52815 0.889225
anonymous:0 1603183020 369614000   -0.517012 1.54513 0.894572
anonymous:0 1603183020 379779000   -0.523432 1.56372 0.9021
anonymous:0 1603183020 389840000   -0.547059 1.5769 0.908212
anonymous:0 1603183020 399549000   -0.549417 1.59573 0.914645
anonymous:0 1603183020 409934000   -0.574943 1.60464 0.923933
anonymous:0 1603183020 420052000   -0.576074 1.62281 0.931795
anonymous:0 1603183020 439711000   -0.601075 1.64667 0.950826
anonymous:0 1603183020 449704000   -0.61316 1.6573 0.961119
anonymous:0 1603183020 539562000   -0.714128 1.71039 1.06938
anonymous:0 1603183020 549405000   -0.723585 1.7128 1.0818
anonymous:0 1603183020 559587000   -0.73269 1.71523 1.09405
anonymous:0 1603183020 569249000   -0.741614 1.71722 1.10639
anonymous:0 1603183020 578945000   -0.750112 1.71877 1.11869
anonymous:0 1603183020 589392000   -0.758326 1.71999 1.13102
anonymous:0 1603183020 599553000   -0.766151 1.72052 1.14336
anonymous:0 1603183020 609360000   -0.773409 1.72087 1.15538
anonymous:0 1603183020 619453000   -0.780739 1.72032 1.16773
anonymous:0 1603183020 629122000   -0.787965 1.7194 1.17995
anonymous:0 1603183020 639454000   -0.794542 1.71823 1.19147
anonymous:0 1603183020 649354000   -0.801485 1.71663 1.20347
anonymous:0 1603183020 659329000   -0.807675 1.71485 1.21487
anonymous:0 1603183020 669513000   -0.813541 1.71293 1.22589
anonymous:0 1603183020 679330000   -0.819438 1.71074 1.2367
anonymous:0 1603183020 689885000   -0.825355 1.7082 1.24782
anonymous:0 1603183020 699723000   -0.830737 1.70541 1.25812
anonymous:0 1603183020 709801000   -0.836129 1.70235 1.26785
anonymous:0 1603183020 719616000   -0.841536 1.69897 1.27756
anonymous:0 1603183020 729866000   -0.846745 1.69552 1.28641
anonymous:0 1603183020 739522000   -0.852043 1.69195 1.29504
anonymous:0 1603183020 749775000   -0.856996 1.68822 1.30294
anonymous:0 1603183020 759661000   -0.861976 1.68411 1.31074
anonymous:0 1603183020 769555000   -0.867083 1.67994 1.31808
anonymous:0 1603183020 779794000   -0.871915 1.67571 1.32474
anonymous:0 1603183020 789847000   -0.876938 1.67107 1.331
anonymous:0 1603183020 799671000   -0.881877 1.66631 1.33695
anonymous:0 1603183020 809840000   -0.886756 1.66161 1.34215
anonymous:0 1603183020 819503000   -0.891588 1.65637 1.34698
anonymous:0 1603183020 829771000   -0.896577 1.65129 1.3513
anonymous:0 1603183020 839444000   -0.901318 1.64609 1.35505
anonymous:0 1603183020 849116000   -0.905959 1.64088 1.35827
anonymous:0 1603183020 859575000   -0.910751 1.63574 1.3613
anonymous:0 1603183020 869623000   -0.915714 1.63035 1.36358
anonymous:0 1603183020 879371000   -0.920501 1.62482 1.36483
anonymous:0 1603183020 889795000   -0.925403 1.6192 1.36574
anonymous:0 1603183020 899513000   -0.930331 1.61348 1.36604
anonymous:0 1603183020 909502000   -0.935321 1.60759 1.36563
anonymous:0 1603183020 919605000   -0.940476 1.60172 1.36454
anonymous:0 1603183020 929511000   -0.945885 1.59556 1.36285
anonymous:0 1603183020 939661000   -0.951205 1.58944 1.36061
anonymous:0 1603183020 949870000   -0.956029 1.58347 1.35725
anonymous:0 1603183020 959320000   -0.960898 1.57744 1.35356
anonymous:0 1603183020 969619000   -0.965924 1.57126 1.3491
anonymous:0 1603183020 979252000   -0.970539 1.56514 1.34397
anonymous:0 1603183020 989824000   -0.974903 1.55884 1.33821
anonymous:0 1603183020 999652000   -0.979388 1.55259 1.33149
anonymous:0 1603183021 9530000   -0.983331 1.54634 1.32417
anonymous:0 1603183021 19603000   -0.987137 1.54029 1.31566
anonymous:0 1603183021 29693000   -0.990957 1.5343 1.30685
anonymous:0 1603183021 39562000   -0.99468 1.52852 1.29755
anonymous:0 1603183021 49238000   -0.998423 1.52268 1.28765
anonymous:0 1603183021 59394000   -1.00175 1.51719 1.277
anonymous:0 1603183021 68611000   -1.00493 1.51155 1.26596
anonymous:0 1603183021 78442000   -1.00703 1.50571 1.25381
anonymous:0 1603183021 87855000   -1.00927 1.50009 1.24168
anonymous:0 1603183021 97878000   -1.01092 1.49461 1.22929
anonymous:0 1603183021 108784000   -1.01198 1.48948 1.21685
anonymous:0 1603183021 118959000   -1.01256 1.48454 1.20429
anonymous:0 1603183021 129049000   -1.0123 1.47947 1.1913
anonymous:0 1603183021 139324000   -1.01157 1.47418 1.17872
anonymous:0 1603183021 149436000   -1.01031 1.46878 1.16563
anonymous:0 1603183021 159445000   -1.00845 1.46329 1.15285
anonymous:0 1603183021 169782000   -1.00575 1.45783 1.14009
anonymous:0 1603183021 179880000   -1.00221 1.45238 1.12726
anonymous:0 1603183021 189341000   -0.997854 1.447 1.11442
anonymous:0 1603183021 198895000   -0.992914 1.44166 1.10165
anonymous:0 1603183021 208662000   -0.987639 1.43616 1.08877
anonymous:0 1603183021 218944000   -0.981698 1.43049 1.07604
anonymous:0 1603183021 228722000   -0.975312 1.42468 1.06326
anonymous:0 1603183021 237984000   -0.968351 1.41884 1.0505
anonymous:0 1603183021 247922000   -0.960757 1.41309 1.03772
anonymous:0 1603183021 258309000   -0.952739 1.40724 1.02516
anonymous:0 1603183021 268053000   -0.943798 1.40158 1.01251
anonymous:0 1603183021 277912000   -0.93434 1.39572 1.00039
anonymous:0 1603183021 287871000   -0.924242 1.38987 0.988349
anonymous:0 1603183021 298037000   -0.913809 1.38419 0.976034
anonymous:0 1603183021 307910000   -0.902558 1.37842 0.964366
anonymous:0 1603183021 318524000   -0.891377 1.37256 0.953228
anonymous:0 1603183021 328679000   -0.885584 1.3674 0.937973
anonymous:0 1603183021 338362000   -0.872531 1.36183 0.926876
anonymous:0 1603183021 348704000   -0.859173 1.35613 0.916412
anonymous:0 1603183021 358743000   -0.845357 1.35057 0.906351
anonymous:0 1603183021 368828000   -0.831057 1.34537 0.8971
anonymous:0 1603183021 379047000   -0.816024 1.34002 0.888814
anonymous:0 1603183021 389148000   -0.800411 1.33578 0.880252
anonymous:0 1603183021 398994000   -0.786054 1.32973 0.873902
anonymous:0 1603183021 408951000   -0.771702 1.32454 0.866956
anonymous:0 1603183021 418789000   -0.756329 1.31916 0.861141
anonymous:0 1603183021 429120000   -0.741361 1.31385 0.855538
anonymous:0 1603183021 439203000   -0.726326 1.30854 0.850876
anonymous:0 1603183021 449343000   -0.711373 1.30306 0.84717
anonymous:0 1603183021 469071000   -0.68259 1.2914 0.842089
anonymous:0 1603183021 479312000   -0.668762 1.28524 0.840466
anonymous:0 1603183021 489804000   -0.655571 1.27901 0.83956
anonymous:0 1603183021 499593000   -0.643021 1.27267 0.839746
anonymous:0 1603183021 509726000   -0.630382 1.2656 0.840875
anonymous:0 1603183021 519472000   -0.618272 1.25805 0.842732
anonymous:0 1603183021 529774000   -0.607244 1.2501 0.845549
anonymous:0 1603183021 549672000   -0.588196 1.23241 0.853054
anonymous:0 1603183021 559517000   -0.579956 1.22286 0.857961
anonymous:0 1603183021 569607000   -0.573554 1.21279 0.863365
anonymous:0 1603183021 579541000   -0.567951 1.20227 0.869826
anonymous:0 1603183021 589896000   -0.563504 1.19095 0.876596
anonymous:0 1603183021 599595000   -0.560058 1.17887 0.884228
anonymous:0 1603183021 609858000   -0.556867 1.16633 0.892479
anonymous:0 1603183021 619358000   -0.555163 1.1532 0.901043
anonymous:0 1603183021 629632000   -0.554928 1.13983 0.9101
anonymous:0 1603183021 639163000   -0.555109 1.12596 0.919275
anonymous:0 1603183021 649525000   -0.556237 1.11181 0.928819
